IBOV,DOL,PETR,VALE,BBDC,WTI,PRE5Y,VOL20D,VOL20D10P
-0.032275776,0.006882024,-0.035973048,-0.010366144,-0.021896188,-0.00223691,0.035554431,0.015102249,0.018181748
0.006680079,0.035925016,-0.010520261,0.007784665,0.006550618,-0.034695138,0.017642975,0.015268907,0.018457167
-0.024311054,-0.010286058,-0.033455928,-0.016287005,-0.023645052,-0.011446866,-0.00990676,0.015614246,0.018474606
-0.023458144,-0.00697646,-0.033985353,-0.05259048,-0.020260156,0.013342002,-0.043636526,0.015745702,0.017865596
0.019988173,-0.007387088,0.00564088,0.01749916,0.005371544,0.001891552,-0.016252518,0.017018376,0.018920858
0.005910886,-0.009950331,0.009331327,-0.032846514,0.009242867,0.002307048,0.001821709,0.017345358,0.01831628
0.009242522,-0.002926653,0.014141029,-1.10E-175,0.010209559,0.015898916,-0.009423803,0.017313696,0.01913716
-0.003197781,0.019949882,-0.012285167,0.022590014,0.008718451,-0.006619801,0.027675247,0.017010866,0.019167582
-0.004815927,-0.000673597,-0.001236859,0.013313049,3.20E-175,0.016263869,-0.003709232,0.016687145,0.019289147
-0.043291747,0.010545699,-0.048821105,-0.034147136,-0.052756352,0.017309,-0.018198344,0.018453293,0.017982517
-0.004076574,0.006998611,0.032601161,-0.003867117,-0.008085307,0.022524145,0.008533458,0.018181748,0.017940208
-0.012157603,-0.006198001,-0.05208506,-0.026475674,-0.034972543,0.011414201,0.001600532,0.018457167,0.017898589
-0.002990532,0.00305953,-0.011284554,-0.010860152,-0.004987542,-0.000582185,-0.014677246,0.018474606,0.016906589
0.009010861,0.006399104,0.015237128,0.020223841,0.00268869,0.028114493,-0.002306546,0.017865596,0.01661997
0.024819696,-0.004850739,0.038056834,0.045546749,0.048296865,-0.015532086,0.002148615,0.018920858,0.016836412
-0.023720988,0.003045486,-0.023696274,-0.015957785,-0.002195391,0.010255526,-0.001930672,0.01831628,0.016796611
0.0261202,-0.018727889,0.007103679,0.009671578,0.024603267,0.003301111,-0.022127102,0.01913716,0.016815109
0.002798938,0.010985686,0.01342302,0.035857818,-0.001788589,-0.003017731,-0.000705212,0.019167582,0.017096643
0.011413421,-0.008787834,0.019491343,0.01934419,0.023705338,0.00480521,-0.013438247,0.019289147,0.01368197
0.005238643,-0.003860662,0.002487563,-0.005985212,-0.013375771,0.01446393,-0.005316512,0.017982517,0.013982514
-0.005386312,0.005248649,-0.013758816,-0.023981965,-0.016074645,0.00055571,-0.004218029,0.017940208,0.014259367
0.02446618,0.000447327,0.026104652,0.01637013,0.036071803,-0.012953911,-0.004158664,0.017898589,0.013849084
0.005031173,-0.007541785,0.006725797,0.019234394,0.014140605,0.004865734,-0.009496077,0.016906589,0.014854622
-0.009157102,0.013383366,-0.001219512,-0.003441267,-0.014835532,-0.016185542,0.013344978,0.01661997,0.014780969
0.014203851,0.003063197,0.027085616,0.010908632,0.002083334,0.000569044,0.009433463,0.016836412,0.015311201
0.007229339,-0.002085506,0.006510825,-1.25E-178,-0.018908126,-0.006754533,0.005908476,0.016796611,0.014436364
-0.004258173,0.005978628,-0.016057437,-0.013104712,-0.001061008,-0.00143287,0.017906744,0.016815109,0.013561824
-0.013316757,0.004757299,-0.013277202,-0.024802543,-0.003900023,-0.014151861,0.007394143,0.017096643,0.013569591
-0.006756573,0.001800101,-0.010381773,-0.00128866,-0.016114941,0.018824989,-0.002963444,0.01368197,0.01346222
0.018609201,0.008473887,0.039126267,0.009943947,0.027418488,0.026570591,0.02272964,0.013982514,0.013475425
-0.013645795,-0.00829844,-0.007703742,-0.002556729,-0.009528923,-0.009214939,-0.017748299,0.014259367,0.01345564
-0.000784233,0.009124509,-0.009563731,0.009554213,-0.02078183,-0.003090614,-0.00417902,0.013849084,0.012591997
-0.02117817,-0.002262444,-0.022472856,-0.007636054,-0.020483525,-0.012173981,0.006354681,0.014854622,0.013661602
0.000527054,0.003869149,-0.001844452,0.021798367,0.002952032,-0.008677878,0.002064993,0.014780969,0.013454761
0.030757608,-0.01169655,0.024317308,0.036211382,0.031909887,-0.009237052,-0.002719914,0.015311201,0.013754491
0.019149995,-0.00281356,0.025497972,0.046232287,0.010296558,0.024727977,-0.005989799,0.014436364,0.014028763
0.008485371,0.005268947,-0.032731277,0.021353124,0.015770434,0.001413561,0.020213193,0.013561824,0.014496887
0.00596638,0.011668033,-0.00972652,0.003093801,0.023708377,0.005540701,0.01916099,0.013569591,0.015491194
0.005813111,0.004793066,0.034817442,0.004762581,-0.010238997,0.001029625,0.016425724,0.01346222,0.015435661
0.000255395,0.007510281,0.050614598,0.010287871,-0.013121735,0.005039204,0.002939443,0.013475425,0.014911627
0.012299318,0.021570791,-0.002808202,0.012371292,-0.00942909,0.001395284,0.010168837,0.01345564,0.014519541
0.00069827,0.007586531,0.002808202,-0.005204778,-0.001755927,-0.004098366,0.016602829,0.012591997,0.015464912
-0.020905729,-0.005621853,-0.04005112,-0.028696773,-0.01344677,-0.021128875,-0.022767381,0.013661602,0.015451745
-0.002021564,0.020215235,0.012184659,-0.010512954,-0.016885618,-0.00928992,0.028398522,0.013454761,0.014293815
0.019489428,-0.000859792,0.051696904,0.03508147,-0.003629768,0.009575866,0.000480691,0.013754491,0.014794118
0.015445217,-0.034927493,0.015756914,-0.003868477,0.019802627,0.014663713,-0.03742088,0.014028763,0.01480891
-0.014822806,0.010212352,-0.019597797,-0.006109433,-0.012195273,-0.005650797,0.006905877,0.014496887,0.014927089
-0.026360864,-0.004629053,-0.041532344,-0.017704551,-0.029667072,0.03005017,0.00111064,0.015491194,0.015105489
-0.004501943,-0.019980642,-0.016758555,-0.012266592,-0.005591813,0.00966808,-0.007240361,0.015435661,0.015191194
0.001102348,0.020866027,-0.015267472,-0.024405627,0.014842573,-0.015182293,0.028642109,0.014911627,0.015098155
0.001801225,0.005002428,-0.005934736,0.012277266,0.020416312,-0.00489631,0.008869165,0.014519541,0.015099532
-0.004059545,-0.001775073,-0.009489988,0.006436289,-0.011506779,0.006369742,0.000847442,0.015464912,0.014136199
0.00176116,-0.000846382,0.004162956,0.004175371,0.005050516,-0.012780318,-0.0013088,0.015451745,0.014919334
0.012203828,-0.012225143,0.04013333,-0.000277816,0.011449141,0.011214724,0.001866344,0.014293815,0.014915999
0.026354023,-0.017466183,0.012464751,-0.003061085,0.019028058,0.019350732,-0.020495107,0.014794118,0.015373813
0.009296363,-0.007793384,0.022823145,0.02938561,0.02889778,-0.009081065,0.001026599,0.01480891,0.014935845
-0.005026343,0.003816715,0.009312584,0.024065332,0.012133617,-0.019715056,0.003237135,0.014927089,0.013352402
-0.007605872,-0.005180221,-0.004919387,-0.018936424,0.009668353,0.00158044,0.000530369,0.015105489,0.013308987
-0.004921555,0.001627197,-0.022161572,-0.005128909,-0.019431097,0.009890546,0.014201183,0.015191194,0.013615196
0.009150049,0.002282405,0.015564517,-0.012253387,0.008086297,-0.003778284,-0.001677176,0.015098155,0.013647239
0.000446022,-0.00105277,0.017496346,-0.003018249,0.004352928,-0.016476984,1.34E-05,0.015099532,0.012989732
0.008326289,-0.009347923,0.00432667,0.002744239,0.010304229,-0.011137444,-0.004111812,0.014136199,0.013385472
0.026026039,-0.021403163,0.019770882,0.00109559,0.032533774,0.026875535,0,0.014919334,0.01340161
-0.010957085,-0.004263432,0.01366285,-0.004114668,0.004152697,-0.018369671,-0.001531779,0.014915999,0.013439915
-0.018039956,0.006252852,-0.011548685,-0.019709174,-0.024852013,-0.014789803,-0.005922829,0.015373813,0.012074285
0.0090515,-0.005571297,0.00945882,0.009486678,0.006839304,-0.010368756,0.00362046,0.014935845,0.011933519
-0.003136668,-0.003002322,-0.018475057,-0.015673425,-0.001949318,-0.003867729,-0.004372087,0.013352402,0.011908552
-0.003128108,0.014473342,0.001597019,0.008427016,0.00486619,-0.005245277,0.012292686,0.013308987,0.011892751
-0.008866898,0.006980519,-0.011233068,0.006968669,-0.000323677,0.004082035,0.014725244,0.013615196,0.012035826
-0.000818452,0.006267662,-0.00485307,-0.023609866,0.025884174,-0.002330551,1.73E-06,0.013647239,0.011857304
-0.026397702,-0.019373774,-0.007596347,-0.020109842,-0.042532184,-0.004872829,0.006101398,0.012989732,0.012645856
0.015940897,0.005541678,0.016743572,0.001160093,0.01567635,-0.002641234,0.000843791,0.013385472,0.012943331
-0.001486653,-0.011568659,0.005874516,0.000289813,-0.000324097,0.019977391,-0.007146595,0.01340161,0.012211654
-0.011573304,0.001181067,-0.012861914,-0.013712833,-0.003246756,-0.008291602,-0.000468737,0.013439915,0.012216071
0.006816245,0.001859622,0.006987397,0.010520261,-0.003910073,0.00521438,-0.00115942,0.012074285,0.011434971
-0.008188902,-0.001042777,-0.002681686,-0.009052478,0.003910073,-0.007346577,-0.004890464,0.011933519,0.011587471
-0.002005176,4.54E-05,-0.016788913,-0.014180444,-0.00130166,0.004549642,-0.008013918,0.011908552,0.011598922
0.004482217,2.15E-77,-0.013194254,-0.012273766,0.016470581,-0.018619244,-0.002936814,0.011892751,0.012402507
0.008508432,-0.012736118,0.004417456,0.007501911,0.013679234,0.014166619,0.0025687,0.012035826,0.012462521
0.002882851,0.000826598,-0.002758622,0.009521048,-0.00316456,-0.008867293,0.003512227,0.011857304,0.012862709
0.01902796,-0.00169986,0.009348432,0.045442632,0.021634329,0.002834386,0.004607746,0.012645856,0.011704959
0.014842233,0.004496039,0.00817666,0.008172513,0.002478316,-0.012867915,0.003482015,0.012943331,0.011567167
0.017899949,-0.006014572,-0.003807456,-0.005346854,0.008626055,0.01169604,-0.001513167,0.012211654,0.011691611
-0.011048248,-0.003922026,-0.007658681,0.011781342,0.005201174,-0.015956214,-0.003333449,0.012216071,0.011310921
0.000361219,0.004796615,-0.015495606,-0.025990163,0.009113064,0.001488169,0.013931934,0.011434971,0.011321919
0.012543343,0.001103651,0.051627873,0.012514384,-0.014314239,-0.015888418,0.007337386,0.011587471,0.011196048
0.006806677,-0.002392786,-0.017633372,0.014312016,0.014314239,-0.016759318,-0.006365395,0.011598922,0.011546293
-0.018231068,0.006429118,-0.011930727,-0.023683092,-0.020468104,-0.007505304,-0.010491506,0.012402507,0.011722536
-0.010207038,0.007706201,-0.004922077,-2.18E-188,-0.000926355,-0.002583313,0.000584897,0.012462521,0.01191453
-0.013262478,-0.006882591,0.013613061,0.000570451,-0.006508624,0.007730005,-0.006874363,0.012862709,0.01205962
0.016827738,-0.000640527,0.072987047,0.006820146,-0.000622084,0.013663922,0.000290411,0.011704959,0.011297367
-0.009761872,-0.002336824,-0.009598457,-0.004826127,0.010830989,-0.00456784,-0.000473463,0.011567167,0.011039845
-0.006733537,0.001695887,0.012610508,-0.003420756,-0.004009257,-0.015171998,0.002753472,0.011691611,0.010259412
0.001549416,0.02098185,0.023775265,0.020630942,-0.002475249,-0.005385823,0.016327203,0.011310921,0.011675114
-0.004488827,0.012389855,-0.02829675,0.031661282,-0.000309837,-0.018129918,0.016013827,0.011321919,0.012321407
0.007800941,-0.005952927,0.017964555,0.026739561,0.022369555,0.000211484,-0.002069459,0.011196048,0.0128858
-0.01117619,0.015957198,0.00148258,-0.001848673,-0.01342302,-0.012554692,0.018653587,0.011546293,0.012706514
-0.008338434,-0.000438616,0.007870183,0.016776278,-0.011118089,0.014244952,0.003284075,0.011722536,0.012268524
-0.012136895,0.009083825,-0.020292703,-0.032763829,-0.00873368,-0.005185471,0.009155858,0.01191453,0.012269041
-0.009372568,0.004640983,-0.018163971,-0.012976662,-0.036367644,0.003283727,0.004876638,0.01205962,0.012396804
0.007151674,0.011444923,0.022653876,0.005427422,-0.000975134,0.006009824,0.010108716,0.011297367,0.011815103
-0.01568592,-0.002227077,-0.027246892,-0.031897123,-0.008163311,-0.021355393,-0.01150924,0.011039845,0.01211952
0.008189676,-0.002232048,0.019752478,-0.007291115,0.013353073,0.008447893,-0.009326364,0.010259412,0.013069348
0.023108304,-0.004738121,0.025255118,0.009802627,0.018590279,-0.001598551,-0.009868711,0.011675114,0.013480197
0.015887786,-0.021471477,0.047275454,0.010259344,0.005699825,-0.008242834,-0.010364074,0.012321407,0.013218576
-0.023757627,-0.0008385,-0.015511474,-0.018093743,-0.03338994,0.003433848,0.011997012,0.0128858,0.013399611
-0.006507779,0.01546479,-0.009997703,-0.016426311,-0.004253237,0.021305592,0.016340233,0.012706514,0.013475295
0.002123465,-0.006148499,-0.011065785,0.008813135,-0.006578971,-0.008637088,0.005746051,0.012268524,0.013347577
-0.010222527,0.000393589,-0.015111182,-0.019434736,-0.008950831,-0.007112934,0.006930145,0.012269041,0.01322855
-0.01575595,0.003840284,-0.064931526,-0.032558969,-0.004338402,-0.004805904,-0.00246463,0.012396804,0.013601858
0.008034349,0.005992722,-0.005781882,0.020655795,0.023141529,-0.014666498,0.006061353,0.011815103,0.01325803
0.012192468,0.001630062,0.024352712,0.018855209,0.00972455,0.005417131,0.009298863,0.01211952,0.013055256
-0.023871716,0.008535752,-0.096566198,-0.012907025,-0.021520231,0.011388176,0.019266341,0.013069348,0.011762298
-0.017639642,0.008547784,0.008603437,-0.009363099,-0.024354832,0.023438573,0.006765731,0.013480197,0.010884299
-0.00264511,0.001894299,-0.00630194,0.003982936,-0.015314235,0.011825864,-0.002289929,0.013218576,0.010228554
0.008704414,-0.008277074,0.01313179,0.011573877,-0.00481266,0.001751585,-0.016100621,0.013399611,0.011418372
0.005708789,-0.012846132,-0.022949946,-0.001966569,-0.000689417,0.003493992,-0.006058259,0.013475295,0.011518506
0.004328714,-0.002968191,0.001160093,0.009515885,-0.002762433,-0.003905853,-0.004375876,0.013347577,0.011379561
-0.003367336,-0.005313073,0.002894358,-0.013460663,-0.004505293,0.01248609,-0.007490992,0.01322855,0.010842014
-0.01832626,0.01145478,-0.0305188,-0.020536945,-0.022125573,-0.010942483,0.00239911,0.013601858,0.010672047
0.001077974,0.003078109,0.004756252,-0.004332137,0.008486614,-0.000411396,-0.005836981,0.01325803,0.010736993
-0.001397596,-0.002222128,0.010032542,-0.006387943,0.00456702,-0.009716843,0.003452053,0.013055256,0.011428145
0.004545009,-0.005017916,0.018039477,0.001746217,0.006637579,0.009408185,-0.003491198,0.011762298,0.010653883
-0.003766108,-0.002971131,-0.031637085,-0.003495489,-0.001393728,-0.001957049,0.00074476,0.010884299,0.009838647
0.009398696,0.010723273,0.002378122,0.002913755,0.005563297,0.006167149,-0.001421391,0.010228554,0.010140025
0.020940919,0.003874901,0.024055135,0.021301899,0.01718846,0.008265775,0.01518772,0.011418372,0.009965643
-0.008714483,0.010400466,-0.019906981,-0.018976993,-0.015802459,0.00718954,0.014842869,0.011518506,0.011317099
0.003335254,-0.005863388,0.008831379,0.003187946,0.005869169,-0.004956264,-0.000789979,0.011379561,0.01142959
-0.002632171,-0.003644999,-0.008240188,0.004330886,-0.012121361,0.003130525,0.009429892,0.010842014,0.01145733
0.00087816,-0.003828814,0.000590842,0.022504867,0.006252191,0.007633625,-0.006951563,0.010672047,0.010847183
0.004689956,0.005186645,0.008820992,0.005898065,0.007245158,-0.010460767,-0.002276515,0.010736993,0.011007061
-0.022897866,0.016527217,-0.01950993,-0.02552606,-0.004824268,-0.031351179,0.004043924,0.011428145,0.011155955
0.01263316,-0.006569748,-0.019898154,-0.029148085,-0.015666117,-0.015678287,-0.002331511,0.010653883,0.011310606
-0.000156934,-0.002101371,0.012106685,0.008247469,0.012205906,-0.00578222,1.94E-05,0.009838647,0.011178878
-0.010709845,-0.0027384,-0.028067736,-0.024949319,-0.022079047,0.002038299,-0.004699624,0.010140025,0.010641333
0.002890919,0.006936736,0.001854715,0.006893479,-0.000708968,-0.015226254,0.007184316,0.009965643,0.011283442
-0.025127202,0.005223253,-0.030733055,-0.036190661,-0.029143995,-0.005893283,-0.000896459,0.011317099,0.011326268
0.007574493,-0.01321522,0.01705125,-0.001239542,0.008362165,0.011211002,-0.007851993,0.01142959,0.011331533
-0.005447845,-0.004401751,-0.012602561,-0.006532921,-0.007267474,-0.010226373,-0.000655125,0.01145733,0.011382403
0.005588692,-0.001783137,-0.004448689,-0.000624415,0.00907612,0.007625309,0.008454667,0.010847183,0.011229176
0.00805551,-0.002254696,0.02142489,0.013339736,0.005765782,0.01753393,-0.004527182,0.011007061,0.010340804
-0.008196357,0.007087262,-0.028455919,0.011642288,-0.014477271,-0.002562461,0.003127602,0.011155955,0.010033294
-0.010417077,-0.006065638,-0.005144706,-0.010410382,-0.009892002,0.004480007,-0.01285321,0.011310606,0.011830268
-0.003413885,0.010221554,0.010485024,-0.022587249,0.011416069,0.005836489,0.006902133,0.011178878,0.012760092
0.015474394,0.004565832,0.03207459,0.02321618,0.006569367,0.019281746,0.001779844,0.010641333,0.012691762
-0.020058243,0.009821695,-0.023635722,-0.028054119,-0.02281188,0.009091911,0.010655016,0.011283442,0.013107804
-0.011091918,0.005248919,-0.024207921,0.010292789,-0.019921726,-0.005879639,-0.00650425,0.011326268,0.013086937
-0.001801274,0.004932141,0.000662032,-0.004168677,0.00492332,-0.008728235,0.008241471,0.011331533,0.013128028
0.002909748,0.002436357,-0.003978785,0.020042026,0.000755287,0.017278377,0.006997516,0.011382403,0.013607977
-0.005954146,0.004978103,-0.01675081,0.041640557,-0.023296834,-0.001539804,0.000515527,0.011229176,0.013450681
-0.006582302,-0.011059412,-0.006779687,-0.018293193,-0.00620157,0.009305246,-3.24E-05,0.010340804,0.013456119
0.0083051,-0.000249004,-4.79E-194,0.016781477,0.016962627,-0.007150184,0.006249638,0.010033294,0.01347873
-0.031798809,0.008431544,-0.059562261,-0.028231393,-0.034613605,-0.011444014,0.002117625,0.011830268,0.01429849
0.017549397,-0.009054325,0.017180093,0.016667052,0.021918686,0.008261096,-0.00892614,0.012760092,0.014081202
-0.007265921,-0.004495512,-0.01862518,0.025088213,-0.004267708,0.001644061,-0.011395137,0.012691762,0.013474249
0.023612296,-0.00363614,0.027105796,0.022433054,0.019634895,0.004507281,-0.001668155,0.013107804,0.013278287
0.006992963,-0.002263582,0.016748472,-0.00614846,0.014007422,0.021636675,-0.003246152,0.013086937,0.013275098
-0.007579669,0.006233417,0.011011811,-0.012114197,-0.009442941,0.001399301,0.004823791,0.013128028,0.013613614
0.015638966,0.003247702,0.023673747,0.024953592,0.009442941,-0.001599361,0.007491928,0.013607977,0.013571758
-0.00508907,0.005761555,-2.76E-195,-0.000870196,-0.0048992,0.004192878,0.002936651,0.013450681,0.014384157
-0.008414262,-0.004681327,-0.023673747,-0.004070956,-0.002648006,-0.001096437,-0.010592801,0.013456119,0.014464919
0.008103114,-0.009051723,-0.002055499,0.015037877,0.011299555,0.000398843,-0.000417041,0.01347873,0.012737356
-0.020749351,0.002932553,-0.022425607,0.002316827,-0.004535155,0.021987575,-0.006228796,0.01429849,0.01234275
0.011754927,-0.001800407,0.006358199,0.010073477,0.020619287,0.008932098,0.004440353,0.014081202,0.012916192
0.002922554,-0.007065384,-0.002820876,-0.011520865,-0.00894527,-0.002516212,-0.011538946,0.013474249,0.012017088
0.001943635,-0.007115659,-0.000706464,0.002603791,0.02074917,-0.006513414,-0.010168885,0.013278287,0.011901299
0.00027434,-0.00537017,0.024434025,-0.027535424,0.011666191,0.006222674,-0.00585392,0.013275098,0.011913965
-0.014409226,-0.002995936,-0.022316128,-0.035059499,-0.023470091,-0.009446435,-0.009411126,0.013613614,0.011256398
-0.002486231,0.008408612,-0.035897609,0.00030755,-0.007448824,0.007117468,0.000247504,0.013571758,0.011370682
0.021379722,-0.011929591,0.025975486,0.014955261,0.025102832,-0.00243179,-0.009346864,0.014384157,0.0114075
-0.010813199,0.004677618,-0.03257617,-0.000302984,-0.004384369,0.001945904,0.017542279,0.014464919,0.012551087
-0.010781143,-0.006615144,-0.022322355,-0.035470179,-0.011416069,-0.018404531,0.001116852,0.012737356,0.012513579
0.010759908,4.13E-92,0.010479138,-0.003144657,0.036367644,0.000687724,0.006565078,0.01234275,0.012110874
-0.018192644,0.01110051,-0.008224345,-0.03852804,-0.012940511,0.009773338,0.01389323,0.012916192,0.011837802
-0.015494388,0.002171369,-0.023548373,-0.016834859,-0.024168148,-0.01400542,0.002968145,0.012017088,0.012160074
0.003595312,0.004201598,0.007657005,-0.016446083,0.004806813,-0.010908478,-0.003214765,0.011901299,0.012177974
0.003582432,-0.001525812,0.015891367,0.018773599,0.006251169,-0.020143697,-0.005824463,0.011913965,0.012235639
-0.009156289,0.001949236,-0.015891367,-0.027269826,-0.020741484,0.002844663,0.003874799,0.011256398,0.0138516
-0.010574384,-0.002585678,-0.025493849,-0.00136612,-0.013185348,0.006673432,0.002415633,0.011370682,0.013791734
0.003374706,-0.003188304,-0.016568426,0.001707359,0.021013906,-0.008094752,0.004701866,0.0114075,0.013328785
0.022637845,-0.003967667,0.031325976,0.016915153,0.011812614,0.016624231,0.007268936,0.012551087,0.013014144
0.008995175,0.001324305,0.028128042,-0.006731766,0.009859492,0.006275234,0.009821868,0.012513579,0.013689405
0.015152935,-0.007843177,0.047575748,0.009077218,0.027948792,-0.010280045,0.002293625,0.012110874,0.013831309
0.002155128,-0.000129091,0.002142093,0.018239604,-0.001768347,0.002905086,-0.007395238,0.011837802,0.013046513
0.012854968,-0.002110841,0.026743325,0.004917237,0.027580732,0.00079992,-0.009366075,0.012160074,0.012565339
0.00388883,-0.006880314,0.00554018,0.007817629,-0.005871196,-0.003905668,-0.009009905,0.012177974,0.013112301
-0.004472419,0.002688523,-0.00554018,-0.011421237,0.021926195,0.009487263,-0.00470118,0.012235639,0.013514425
0.034446245,-0.019900501,0.078117779,0.020786718,0.037250732,0.00634105,-0.017735754,0.0138516,0.013171484
0.002454384,0.000441657,0.005763705,-0.003219578,0.002282734,0.004729539,0.015855458,0.013791734,0.012702798
0.012896707,0.000617992,0.007633625,0.0131349,0.015834876,-0.001574029,0.001938065,0.013328785,0.012980151
-0.002860437,-0.001192185,0.001899336,-0.001911437,0.010841943,-0.018682845,0.004843351,0.013014144,0.013940569
0.028068646,0.003660342,0.046347498,0.036629545,0.024127757,-0.000903206,-0.005505948,0.013689405,0.01409495
-0.005683321,0.004348501,-0.07262264,0.011613822,-0.005277057,0.006903825,-0.001564303,0.013831309,0.014202031
-0.006381194,-0.018088634,0.002594035,-0.013152048,-0.011897448,0.008637433,-0.007475649,0.013046513,0.014289186
0.020807446,-0.010182428,0.063971651,0.026133362,0.039523514,-0.007242454,-0.006319976,0.012565339,0.014411845
-0.010136524,-0.006922008,-0.028969668,-0.002402404,-0.019875291,0.021084525,-0.013094776,0.013112301,0.014414258
-0.00863701,-0.004276622,-0.008794027,-0.008454157,-0.00837344,0.009509096,0.004836883,0.013514425,0.014543916
-0.001133787,-0.001825401,-0.010783485,-0.005472802,0.006518726,-0.001739803,0.008799398,0.013171484,0.012589836
0.014370016,0.01054124,0.032007753,0.005169542,0.025959619,0.002994448,0.002238123,0.012702798,0.012682596
-0.0052386,0.000406697,-0.016189644,-0.002429397,-0.012437594,0.00356232,0.008395925,0.012980151,0.012484517
-0.02238212,0.010516478,-0.03904496,-0.061118815,-0.009507816,-0.003369438,0.000482967,0.013940569,0.013599219
0.014677502,0.001831298,0.029584151,0.00451468,0.011642288,9.64E-05,8.59E-05,0.01409495,0.012323336
0.017636527,0.00044615,0.037317763,0.018173623,0.018110969,0.00596041,-0.009247873,0.014202031,0.012237022
-0.002593985,0.000133806,-0.025975486,-0.030149814,-0.003295883,-0.025821664,-0.000271646,0.014289186,0.012078507
-0.007861357,-0.008060226,0.004376375,-0.013770709,-0.009650256,-0.002165782,-0.009574846,0.014411845,0.011714621
0.004797564,-0.001619871,0.006218926,0.016372337,0.018018506,0.007168489,-0.002400359,0.014414258,0.011540684
-0.008099564,0.009769291,-0.006218926,-0.015382401,-0.002085506,-0.013297413,1.03E-05,0.014543916,0.011838099
-7.78E-05,-0.00716079,0.032528182,-0.024371094,-0.007183509,0.002772554,0.002078618,0.012589836,0.011869779
0.00858258,0.000673507,0.007819589,0.006400561,0.007779812,0.004242939,0.00591532,0.012682596,0.011659265
-0.004098049,0.00318179,-0.007215906,-0.012842353,-0.010788238,-0.014779816,-0.000526334,0.012484517,0.011885817
0.025889062,-0.005698532,0.060305071,0.02684725,0.012277441,0.00400441,-0.008781767,0.013599219,0.010393444
0.008757315,0.009449877,-0.001706,-0.002984582,0.02091079,-0.003502981,0.005993434,0.012323336,0.010548307
0.006211258,-0.008550313,0.037424082,-0.009678033,0.007260087,0.000701579,-0.015505126,0.012237022,0.010846617
0.00506349,-0.002791286,0.018468749,0.005017572,0.011793607,0.012446021,0.000199242,0.012078507,0.010854456
-0.0117239,-0.007057895,-0.038402964,-0.016824085,-0.011215071,-0.005357687,0.006736139,0.011714621,0.010958106
-0.006045718,0.00737343,-0.011814483,-0.00851939,-0.008421714,-0.001991636,-0.004354034,0.011540684,0.010969474
0.017769618,-0.000811579,0.020168751,0.046146603,0.017919555,0.005665738,0.003239394,0.011838099,0.011386917
-0.002686207,-0.003388685,-0.003889974,0.001632653,-0.00488156,0.011040033,-0.001942377,0.011869779,0.011398328
0.009324378,-0.00226552,0.0182074,0.023856708,0.016557615,0.00605944,-0.008075654,0.011659265,0.011504455
-0.010289468,0.006691105,-0.014317425,-0.009281552,-0.012822515,-0.008709748,0.005791844,0.011885817,0.010684921
0.002225727,-0.003023536,0.001108648,-0.022765211,0.00657427,0.00558688,-0.003403101,0.010393444,0.010606701
-0.011590768,-0.001809464,-0.006112828,-0.031069812,-0.017241806,0.006236014,-0.002590464,0.010548307,0.010696212
-0.018672683,0.003931409,-0.036326355,-0.020916243,-0.018134454,-0.00145808,0.00233124,0.010846617,0.010586857
-0.003117561,-0.004067251,0.009206049,0.001038961,-0.025711431,0.014581882,-0.010173203,0.010854456,0.010374741
0.011484856,0.003525905,0.010823233,0.015456258,0.010244139,-0.002687916,-0.004611631,0.010958106,0.012505524
-0.003414526,0.002478763,0.002828856,-0.002730377,-0.016014846,0.009376265,-0.000816542,0.010969474,0.012792796
-0.014442951,0.006183924,-0.020934286,-0.017379889,-0.015408625,-0.00219267,0.008942661,0.011386917,0.012838657
0.00889217,-0.000983284,0.011935351,-6.43E-210,0.010196288,-0.013548129,-0.008098808,0.011398328,0.012830034
-0.007627948,-0.007090319,-0.022858138,0.0085573,-0.010817599,0.008572995,-0.012824074,0.011504455,0.012656067
-0.019328382,0.01008186,-0.035896764,-0.032562628,-0.030606585,-0.008282817,-0.004176399,0.010684921,0.012684267
0.007117606,0.011480877,-0.005407042,0.025722656,0.001600769,-0.003196593,0.008172562,0.010606701,0.012462779
0.008240347,0.003563655,0.017910927,-0.010001808,0.007648221,0.002616154,0.010089157,0.010696212,0.012032455
-0.003851195,0.000921841,-0.017910927,0.002423404,-0.008608375,-0.000677605,-0.000179061,0.010586857,0.012315433
-0.005300332,-0.00497043,-0.017011346,-0.004852696,-0.007714599,-0.000968805,-0.009452399,0.010374741,0.012314228
0.029996709,-0.008813751,0.080042708,0.020293044,0.047575518,0.001452855,-0.015375923,0.012505524,0.01226402
0.021322769,-0.008757484,0.021819047,0.008813616,0.026716829,0.016986158,0.002864224,0.012792796,0.012813988
0.006080274,-0.001571939,0.014831362,-0.006433068,0.007758917,-0.000666318,0.000852012,0.012838657,0.012324423
0.009078873,0.004216198,0.029018694,0.006770507,0.022921956,0.000190422,-0.006215009,0.012830034,0.012304727
-0.005386336,-0.002644259,0.005809364,-0.035718083,-0.002326935,0.002701571,-0.011569273,0.012656067,0.012156513
-0.0032348,0.002196572,-0.013252248,-0.006313595,-0.000873999,0.000279057,0.013040324,0.012684267,0.011195143
-0.006059067,0.01188503,-0.022666918,0.001055038,-0.013497858,-0.005315441,0.011407073,0.012462779,0.011167115
0.016493374,-0.011840252,0.03644562,0.013961832,0.01727968,-0.00290276,-0.012349934,0.012032455,0.011535953
